appid,current_players
360970,1
2158030,2
281240,1
2638340,1
886200,1
2207470,1
498340,1
2104920,6
1743380,1
1131140,1
2676540,1
2946100,1
1432390,1
3118290,1
2377250,1
242110,1
2672290,1
1318240,1
2563350,1
3062260,1
514830,1
2285890,4
3016780,2
368140,1
2183390,7
331580,1
1433120,6
2911820,1
289320,1
385270,1
3236080,1
1043430,1
966720,1
1316160,1
2009470,1
2715810,4
340220,2
3152590,85
2627540,84
2336990,1
2022880,2
462530,1
775960,1
2810090,1
2744890,1
3397800,2
1223150,3
486850,1
3066830,1
1055310,1
682490,1
3130730,2
922040,1
1233350,1
783050,1
738860,1
546340,1
1545250,1
2313930,1
3059400,4
286220,1
834580,1
2777390,1
3239970,1
2859200,3
257870,1
496400,1
2321180,2
2730650,1
1647250,1
2027970,1
2004290,5
2367470,9
2845150,1
695110,1
1887010,1
1948090,1
300840,1
2231790,1
1906570,1
588440,1
1175210,6
1587070,1
3083090,14
1064840,1
404270,1
2654220,1
2259180,2
1299060,50
2164030,1
3064160,3
2920980,4
1279400,1
1613450,1
679770,1
502420,1
971460,1
501090,1
2598940,1
2646660,1
1617270,1
2147680,2
1476680,1
2227990,1
2432000,1
1137400,1
1136440,1
3116470,1
1250280,1
1262930,2
1737760,1
2953230,2
574590,1
3161270,4
2820060,1
2924880,1
2722200,1
2080130,1
1602110,1
2504460,1
445420,1
2395760,3
3191700,2
3069880,1
1119940,2
1655410,1
2233850,1
2303180,1
604140,2
2719830,2
1360040,1
2235820,1
2815610,1
1856740,4
351410,1
708820,1
2407550,1
3069230,1
1710750,1
2183230,1
3373670,3
2854140,1
2383530,2
1593930,2
539650,1
328310,1
3222850,3
2356330,1
761790,1
3062750,11
2215540,1
288970,1
1756090,1
618210,1
311850,1
3099540,4
1605430,2
354730,1
884640,1
2911290,1
461480,1
588710,9
1443630,1
60600,2
1195070,2
2940120,9
2002600,3
555580,1
1250630,2
396420,2
317840,1
2184610,1
527740,1
1387580,1
333990,2
1061470,1
1371500,1
1251680,1
2827500,1
2293700,4
3426490,1
2639000,4
2020510,4
1403110,1
547390,1
743670,5
1252390,1
3093690,1
2328530,2
381850,1
955640,1
500750,1
1023140,1
401800,2
2513080,1
2016280,1
2197650,1
370780,1
2843550,2
618710,2
2850000,183
2019370,4
577890,1
1108270,110
1390370,1
2759910,1
3306780,13
1865680,1
2716030,1
3070890,1
676030,1
422130,1
2274500,1
202370,1
2393810,1
1927650,1
806960,1
2353850,6
2961060,1
512410,15
2859870,2
494170,1
1846040,1
2714210,1
1555310,1
754320,1
1740230,1
3064020,1
3295240,1
462830,1
2336760,1
333970,1
1358810,5
3229480,2
2367480,1
2664370,1
3332460,2
3418430,1
970400,1
2281860,1
2566270,23
2630100,4
2050310,1
459170,1
2561360,2
731230,1
376750,1
1852660,1
1856750,1
2511570,6
1965580,1
1296290,1
846700,1
612590,1
2922800,5
438720,2
673740,1
302730,1
334270,1
1279410,1
2430370,4
837440,1
1389610,1
2344820,1
3275280,1
490100,1
3154520,2
2622750,8
1355310,1
2439620,1
2580000,22
2762650,1
802490,1
2988400,1
3422910,6
3101160,14
2866600,2
1257910,1
329000,1
610780,1
554140,1
2706450,1
1163090,1
1530860,1
2907870,1
504880,1
1122490,1
2583830,3
2392500,8
486480,8
2050740,1
259960,1
709670,1
518650,3
1508900,1
2391400,2
1049130,1
1456470,1
3230020,1
2537730,5
1410600,1
2940890,3
601640,1
345220,10
2483220,1
933140,1
1153200,1
2654450,1
2358220,1
785760,1
2925340,2
2449280,1
1567830,1
2658640,1
1403990,2
2429090,1
3123830,22
2415480,2
3151900,10
1905940,1
3300620,1
1269520,1
2863000,1
1574330,1
1616520,1
2493340,1
1345440,1
2077400,1
2754490,1
3070830,12
1043000,1
3026980,1
1417340,1
561340,1
2707040,1
2622500,1
1829520,1
2196240,1
2358440,3
1048900,1
1181600,1
1549440,1
293920,1
2497110,40
583490,1
3306800,2
1543760,1
820210,1
3157850,4
1554680,1
2134630,1
483680,1
1194560,1
2811860,3
2242320,1
2980050,1
2666080,1
1418180,1
2175800,2
1024400,1
2934110,1
2194670,4
1240790,1
2904200,1
448620,1
2067310,1
3117040,10
2244160,5
2930720,1
3350140,82
2824730,1
2411560,1
946860,1
1655890,1
711570,2
1151920,1
1941510,1
834450,1
2816920,1
2353130,19
760660,1
2479030,1
2570640,8
530720,1
3172790,2
859200,1
2159860,2
2222910,1
2544900,2
2678070,11
2563800,1
416320,1
1250610,7
343800,1
2412150,1
3058030,5
1210150,1
1554650,1
2050720,1
1538750,3
839250,1
2829820,40
278530,1
2225250,1
3413650,1
1943030,1
1156510,1
1779990,2
1973450,1
1034150,8
38010,2
1907430,1
1891440,1
432170,1
843250,1
3067050,11
971470,9
3205430,3
2352890,1
2390000,1
2334040,1
570860,1
928670,1
1850520,1
1399660,1
2022920,1
1244530,1
435040,1
3033660,5
1860750,1
660320,1
2863310,2
1817290,1
1014010,1
2537750,1
2429310,1
2551440,1
3079150,9
1998660,2
1190990,2
1331330,2
1961970,1
2842430,1
1197620,1
2841010,31
1367420,1
509130,1
3426180,13
2020550,1
1148700,2
559920,1
3412850,1
722810,4
3027820,1
1180900,1
2526500,1
1539750,1
2954830,2
2236900,2
3253530,2
2426020,1
1005050,1
2901290,1
745030,1
1247860,1
2489670,1
1951520,1
3474110,1
3185460,1
3309510,2
1005220,1
2426350,1
765770,1
2572670,1
857950,1
453870,1
2010900,3
2967750,1
3249060,1
279460,1
2527580,1
2153880,1
2417990,6
2148850,1
3084590,13
3218090,1
494490,5
2685610,1
2446270,1
381220,1
1055690,1
2975180,2
2051060,5
1879720,1
2356350,1
2245370,1
2628600,1
667820,1
3383700,14
3174280,1
2567520,1
1157300,1
3071670,5
298850,1
1154360,3
2760540,1
916180,1
422100,1
636460,2
1763110,1
3401000,2
2320250,1
691580,1
2011900,1
466900,1
1173740,1
2303060,1
3195530,3
2627210,2
792160,2
1382530,1
3241030,1
2758260,3
1016000,1
3110270,1
3136420,21
1787810,1
2800020,1
2653530,1
3258480,1
3052420,1
2814280,1
2390520,1
345020,1
2936220,34
3090990,2
3173050,8
1177030,1
3434440,1
763990,1
2915930,1
2019840,1
1880860,1
2442760,1
1382190,1
3165510,5
1840440,11
465150,1
2583330,1
557240,2
2022910,2
2682300,1
697250,1
3133180,2
1256490,2
1302230,1
2508960,1
2261640,1
1496640,1
2624050,1
915540,1
3022060,1
341570,1
1537030,2
2632890,1
2509830,2
376240,1
545590,6
1786800,1
2699240,2
2876880,1
2200390,1
1954100,2
1249110,1
1412990,1
3073860,1
1137160,1
2562380,5
1292240,1
2167770,1
813440,1
462480,2
3182240,1
1297430,1
414160,1
2680420,1
328930,1
1543330,1
544440,2
2194000,2
2678160,5
1909240,5
2726130,1
1960800,1
2999090,1
3500640,1
3439700,1
2233980,1
1551000,1
556530,1
302320,10
878250,1
2243580,1
2622740,10
2007980,1
1161900,1
1207310,1
516650,1
50910,1
2569610,1
935360,1
1844400,1
1230200,1
3336200,2
1999320,1
3068100,2
1500540,1
2561500,1
3437170,15
517350,1
1445810,1
1140070,1
427780,1
2857940,1
1909020,3
687760,1
1013830,1
1924370,1
1590330,1
623180,1
1927920,3
1747900,1
2758550,1
1614010,1
2899640,1
500380,1
2148830,28
3363000,1
3182330,1
2840890,4
3164640,1
3072000,35
2380230,1
2714330,2
782380,1
683260,2
1265510,1
1913670,2
3060080,6
3019780,2
2581200,3
1382790,1
2351420,9
2837580,2
534250,1
2657730,1
2859450,1
1737050,1
287100,1
2129390,2
2220280,1
2522270,1
1704180,1
2152410,1
1655220,1
2442530,1
2208060,1
413740,2
1772180,1
573760,4
1368400,1
2176180,1
2006160,3
2971900,21
2530680,2
2057690,2
1304910,1
2456300,2
3362370,12
1654190,1
387280,1
3091400,2
254860,1
1153690,1
3075700,10
2303620,1
1586350,1
2142370,1
394290,1
2408270,1
905150,1
2996190,42
932810,3
2348360,2
666050,2
416720,1
1968570,1
1484940,1
632590,1
3284610,2
3359260,4
1973640,1
3198970,1
2657610,2
448390,2
2776290,17
2401730,1
1726720,1
2620220,1
1222170,1
500660,1
2899750,1
3088540,18
2966270,1
2983630,1
3358270,2
2057310,1
3066230,15
2495180,2
3248410,1
2941600,21
2889800,1
2960870,8
1458090,1
2238170,1
2204680,1
1632020,2
3009900,1
386750,8
3083200,2
1873750,3
479330,1
2828890,3
3239960,1
1366610,1
2877030,4
1273120,1
3141480,10
2119670,3
3220730,3
3474520,1
2023010,3
462580,1
940810,1
3156590,12
2270020,1
500590,1
2165380,1
2881600,1
2637900,1
2886970,5
1045930,1
2325470,1
537130,1
3396600,1
260060,1
2319490,2
2247200,11
939970,1
3138460,2
3269080,2
2168530,5
3411820,1
1904650,1
765850,2
497510,1
2150200,1
3162780,2
504100,3
3015270,1
759160,1
2130940,1
1423200,1
487020,1
3286700,17
2073220,3
591910,1
508630,56
1933320,1
3049580,1
1449250,1
1241710,1
2997890,1
2361570,4
2976800,1
2094090,1
1579310,2
2532770,1
410130,1
510320,1
2821400,1
3405100,1
494120,1
757580,1
3097670,1
626630,1
2541170,2
935640,4
818030,1
2053580,2
2628460,6
2351770,4
2299930,1
696250,1
2430440,2
2339570,1
2386350,1
3120700,6
2604450,1
2929080,1
2595880,1
2788920,7
3217360,2
2348830,2
3389660,1
2003740,1
2511780,1
220900,1
2921870,1
3088040,3
2875030,1
1679470,1
3208470,1
1366550,1
2804960,1
2437080,1
268340,1
2166690,1
261960,1
1839190,2
2774480,2
2464330,1
2848740,2
378570,1
486490,1
2985840,5
2300370,2
2723390,1
3417260,2
3131610,1
1855580,1
2392000,1
438940,1
378100,1
2983910,1
1371090,1
2505210,1
2972810,1
1199900,1
803080,2
2838490,1
3442040,4
2804390,1
292760,2
3296800,3
3271470,1
1316050,1
2608120,1
450290,1
566940,1
2559250,1
963680,1
2119440,1
3460800,3
2438230,9
435260,1
2614000,2
1236530,4
2737140,1
1886150,1
716100,1
1248390,1
1978210,1
2644620,1
1491150,1
1653030,1
1625370,1
2647960,2
561590,2
2316450,1
2929300,1
521710,19
1409300,1
246820,1
1740050,2
2702590,1
2789750,2
1579390,1
455960,1
1668710,3
951700,3
3241100,1
1881940,1
2932900,1
1514000,1
2467400,1
2492030,1
2631170,2
2050530,2
1036990,1
1788270,2
1869890,1
608110,2
3474510,1
2916620,4
3147390,2
642070,1
458960,1
2646520,1
1006140,1
1851320,1
2257910,1
417480,1
2769100,1
1016630,1
2270320,1
863810,1
2437510,1
1357000,4
1772950,1
507080,2
3252770,5
1849440,1
1564700,1
657790,1
475530,1
2311350,2
3076620,33
572760,1
2597450,1
2885230,3
2313670,1
1287310,1
1176780,1
1853140,1
2246490,2
3071950,6
436870,1
2140050,1
3386890,1
1783750,1
345580,2
3400520,1
3122740,3
2056110,3
3105050,1
956400,1
1148010,1
843630,2
2169350,1
2140600,1
2506510,1
2942050,1
2358210,2
2635620,1
2902570,1
2166120,1
3160730,2
833010,1
1532190,3
493480,1
3382500,1
1373630,1
1503580,1
1246940,1
1795190,6
2566140,1
1888100,1
3330360,2
2901960,1
628160,4
1443330,1
1054990,1
2146500,1
2364830,1
3246900,14
2488300,1
1158910,1
1245370,1
385960,1
2829790,2
1158880,1
1341720,1
2180060,1
2419720,1
929430,1
2560120,1
2117140,1
1059830,1
1925030,1
3346760,1
444430,1
875110,2
3174410,1
1539810,1
2740040,1
533060,1
3218200,3
635220,1
566930,3
3402170,1
695570,1
3116810,1
3069410,2
1303280,1
2291810,1
1652220,1
2397420,1
1462210,1
3166520,2
3478060,5
2356450,1
3359200,148
841980,1
3347050,1
260020,1
523070,1
3197730,1
3142400,5
2177260,1
618420,1
1657600,1
3239870,1
1460120,4
362940,1
1197710,1
573740,2
2222370,1
528990,1
42950,1
1410000,1
3426130,1
2345660,2
2755520,1
2408790,1
2669520,1
3433030,2
3296600,1
2827570,1
335310,1
534200,3
1282110,1
2850240,1
1992890,1
3123450,3
1299430,1
42930,1
2895600,1
2425420,1
492170,8
2978180,11
2138140,1
953950,1
3003570,3
384250,1
2484570,1
3427660,33
3128780,1
1868850,1
3090790,11
821330,1
2752250,1
303470,1
573690,1
2366730,1
3188480,1
2936150,14
2928820,1
2648130,1
1236960,1
2686350,1
453740,1
1641100,1
436240,1
477290,1
1155340,3
1426890,2
868770,1
297740,1
1001430,1
836550,2
2981330,1
558410,1
1455130,2
2557490,1
776660,1
2123050,1
2311090,1
1351550,1
1038650,1
1989820,1
3343790,1
3136150,1
2619040,1
768270,1
2684510,1
1126220,1
1920120,1
2753600,6
910250,1
1915410,1
410000,1
573340,2
932970,1
3191710,1
1377350,1
2886860,6
2414340,2
3355760,1
2183430,1
684940,1
2957830,1
2782540,1
1491530,1
2319370,2
2194930,1
1402350,3
2289210,1
838730,1
1507600,1
1778310,1
1158150,1
663410,1
2622220,1
1406720,2
466160,1
1983850,2
808420,1
2835180,1
3173540,1
2176510,1
1595630,1
448010,1
3452020,1
3337340,1
2714170,1
1031210,1
1846270,1
2554950,1
1409780,1
301260,1
2780080,1
833180,1
2025720,1
624050,10
1907660,1
2985090,2
3103660,1
2989980,3
1897960,1
2361690,1
213390,2
1610860,1
380950,1
2681890,1
533080,1
2477650,4
3181420,3
1305940,1
2794180,3
2165340,1
3297870,1
1318130,1
1162140,2
2306880,1
1551820,1
3047580,1
3093850,2
663920,1
3318550,3
2822780,1
540360,4
1394750,1
2868740,2
3074770,1
2301670,1
1564840,1
2772600,1
1169920,1
3058520,4
2509190,1
395580,1
1934810,3
3001900,2
2388070,1
3311380,1
1788890,2
1164300,1
808810,1
1920770,28
2930080,1
3143080,1
3058130,1
1978580,1
2221750,1
2933090,1
1453430,1
2436480,2
2539620,1
3402270,25
754830,1
654600,1
1052550,1
254980,7
2403350,2
2595160,2
1345940,1
2292220,1
3101800,7
3297010,1
3105020,1
2971390,1
2902550,1
1414720,1
2731920,1
965390,1
3214430,1
3005540,1
3189460,1
503710,1
2785920,1
1952030,1
2557370,1
1970590,1
47500,1
1001550,1
2363920,1
1923070,1
525950,1
431300,1
1023720,1
2634470,1
699850,1
2693960,1
38190,1
2347120,1
2237200,2
910590,1
1429400,1
527910,1
2300100,2
1882230,1
573730,2
3097680,1
3239550,1
2873170,1
1495780,1
2746610,1
3320070,2
1579100,1
1048860,1
2813330,1
2881360,1
272860,2
398620,1
2353870,1
1378730,1
3198240,1
2170160,1
2381170,1
1926560,1
2943620,1
2271500,1
3229790,1
770720,20
2024890,1
618630,1
2824030,1
738580,1
3093370,1
713380,5
2481400,1
2299790,1
2804620,1
1788930,1
1744200,1
3150240,1
506840,7
1329830,1
630470,1
1129550,1
844900,1
2428600,1
3461680,4
2850170,4
746890,2
3412560,1
3363840,2
1155620,1
433360,1
2730440,1
295930,1
3077660,25
3361380,1
690670,2
2269580,1
1045130,1
2928390,1
3422220,1
3460040,1
2365470,1
780230,1
276430,1
2432030,1
1395000,1
1197700,1
2272870,1
293980,1
3215030,1
3196310,2
2844810,1
3096340,1
1686520,3
2722160,2
2765090,2
502150,17
1525580,1
2629010,1
658400,1
451330,1
1020080,1
3338320,9
1543690,1
495820,2
3261860,1
3023440,1
699860,2
1398600,1
2218030,1
308440,1
2931920,2
2965790,1
2673240,1
3025800,1
2244620,1
1449730,1
984360,1
3337050,1
2306630,1
1300000,1
678400,1
1319690,1
1920940,1
1460670,1
862250,1
2377910,4
3273130,1
984170,1
3355510,1
2132570,1
1418140,1
1889760,1
2622300,1
985500,1
2363290,1
3347330,2
693650,1
2015280,1
1794970,5
3007020,1
3060770,271
3000280,1
708720,1
3354280,1
3161140,1
2596880,144
1349320,1
2586000,3
2899920,2
2480630,20
3261030,1
3302110,1
2330730,2
1611360,6
3279360,3
3492860,1
1922750,3
3343440,1
2610990,2
3367530,2
2676970,1
2752780,1
1573010,2
3368750,18
3240500,1
1704450,1
1941720,3
3094450,1
1980920,514
3011470,1
1664490,73
3313540,1
2218560,13
3397480,1
3241700,1
2173940,6
3118630,1
3475340,1
2828790,20
3347520,16
2586640,1
2687050,1
2138250,88
2684760,1
3484130,1
2721800,1
2420970,1
2126020,1
631240,1
3340860,1
644860,1
1761480,1
2966990,1
2218990,1
2735760,1
3028070,1
2267790,1
1577510,1
2608260,1
2650200,1
2828500,149
2934320,1
2534830,2
3425970,1
2684660,8
2671310,1
3114610,1
3477920,1
3350040,1
1118040,1
1856210,1
3499520,3
2538150,546
3349830,1
3504940,1
3102240,1
2580190,158
3542350,1
3460790,1
2850270,1
3316800,1
2945200,1
2909990,1
3362140,1
3210670,1
2946280,34
3154920,10
2934550,1
2396910,229
1965090,1
3114140,1
1765720,1
2913300,1
2874180,1
3273640,1
1727040,24
3301060,1705
2842210,1
2689970,3
1447430,3519
2620310,22
2230500,1
3407380,2
3166930,5
3178660,1
2626650,1
3391110,23
3487130,1
2409580,1
3176950,1
1892520,3
3344760,1
3533230,6
3243790,2
3136310,1
3305530,1
2188650,1
2722710,35
3136270,2
3432600,1
2927480,1
1777510,3
2187210,16
3132990,50
3369290,1
726100,1
3509740,1
2525420,1
3383910,1
3227810,4
2627140,1
3337800,1
1110390,8
237370,1
2531240,1
2154840,1
3464640,1
2079120,652
3081040,5
2434260,5
3440610,2
3504320,1
2339380,1
2915020,1
1905640,38
2725330,1
3038820,16
2633690,1
3324630,1
1759650,1
3139280,1
3054260,2
2384500,1
2634940,1
1649260,25
3187030,496
2192700,1
2947940,5
2832270,1
3486240,28
2755450,1
3076120,13
2435050,1
2278520,3
2280000,1
2729220,1
770170,2
3174430,1
3210180,1
2802520,1
2843050,1
2266940,53
1763900,2
790900,1
1920720,2
3356700,6
2715240,7
3422800,1
3310660,6
3228560,1
3172640,1
3228280,1
2250040,3334
3320510,1
2324340,1
683780,1
1862860,6
2308960,1
3243840,16
3389240,7
3457080,1
3034970,1
1621860,2
3284880,1
2463530,1
877280,3842
353380,1
3389320,1
703910,1
3138020,1
2321290,7
2003310,1630
2881860,7
2748940,1
839820,1
1184700,1
3041420,1
3063450,2
1188100,1
1939920,1
2650320,1
2766090,1
3312020,1
2831540,2
1147090,1
1187140,3
3196770,1
1933140,1
1353730,1
1624870,1
2285540,1
2190960,1
2470610,1
2484760,1
3420680,1
2867250,1
2541070,1
747540,1
503050,1
3156240,5
549780,10
2519450,1
1241250,1
485150,1
2467280,1
2242890,1
1788910,1
2283710,1
1871780,2
564450,1
1754390,1
1605950,1
2767280,1
3164760,1
521650,1
1617090,1
545840,1
1023310,1
465920,1
2358280,1
2200320,1
1489620,1
698080,1
580480,1
3009540,1
3222340,1
1416190,2
3397790,2
1383400,1
2798200,1
1958950,1
797310,1
1037000,1
2380360,1
1313400,1
2234190,1
3128520,1
2515910,1
3044120,1
3296240,1
1963420,2
2829470,2
3026720,1
3058640,1
1944560,2
2601000,1
2307320,1
1874420,1
1052480,1
1575380,1
2768900,2
2805670,1
3251510,1
2529090,1
2837370,1
2527700,1
2881430,1
2426330,1
1509520,1
1359840,1
2494510,1
2978970,1
2710580,1
1431840,1
1923640,1
374940,1
2959000,1
220960,2
1380360,1
1363250,1
1544140,1
1390880,1
1740130,1
3476790,1
2328770,1
2419020,1
2670770,6
3193640,1
2196950,1
1053760,1
823180,1
1061820,2
1470020,1
544420,1
542710,1
847890,2
958210,2
592350,2
375620,1
911310,3
670460,1
984600,1
556750,2
2199340,1
2988410,5
1221050,1
562270,15
705160,2
403040,5
218760,16
529840,1
542720,1
449130,2
488040,1
2675800,1
1551180,3
619550,1
1004740,1
1052380,1
1195270,1
606180,2
579920,1
1013680,1
1127690,1
654520,1
243890,1
1745560,1
1259370,1
2050380,1
1744790,2
1357990,1
1203400,1
868400,3
1009780,1
1034240,1
1244390,2
1767890,1
496320,1
586930,6
3211930,1
2123320,1
2330320,1
1979340,2
1849560,1
2844300,1
765530,1
1035690,1
817980,1
2210750,2
639370,1
2549160,2
3311550,1
1519800,1
2527640,1
759860,1
942030,2
1015540,1
3179010,1
814320,1
2754230,1
2255310,1
2892600,1
622150,1
2235670,1
970810,1
2233580,1
2849010,1
653020,1
2907000,1
2183920,1
2671550,1
2543490,1
2425080,1
2462840,2
1016650,1
677080,1
2278820,1
2560390,1
3313410,2
1283440,4
2137000,1
1558750,1
1853880,1
2944370,1
3143730,1
2626360,1
1259830,1
2183210,1
1743370,1
446510,1
1485030,1
1043380,1
957140,1
2969040,1
3302860,2
826390,1
1973620,1
2127930,1
1231820,1
2956400,1
2326300,1
1928900,1
1883450,1
3293390,2
2884760,2
1789080,1
2812930,1
1950640,1
2242950,1
3363820,1
3399520,1
3237610,1
2535880,1
3228250,1
1250810,1
3164530,1
3399540,1
1241810,1
839970,1
3285420,1
3409980,1
1505220,1
3269650,4
709340,1
1123870,1
2339320,1
706380,1
2890970,1
2376740,2
3161460,1
1518890,1
2179770,1
2843520,1
2552000,1
683840,1
1376960,1
718490,1
2620140,1
2536820,1
2197500,1
2506120,1
1495290,1
3162260,2
2008440,1
804990,1
1340540,1
2132040,1
3382380,2
3229320,1
2143700,1
3329450,1
2701310,1
2624060,1
2793210,1
1953580,1
2550660,1
3348100,1
3037470,1
2343740,1
2686770,1
2915980,1
3149800,1
606850,1
2119070,1
2805410,1
465090,1
2799310,5
3082140,1
1462680,2
3357130,1
2332160,1
2184490,1
3083050,1
3063460,1
3168720,1
2885800,1
3234420,1
770610,1
3504140,1
3380340,20
1865370,1
555210,1
1865440,1
1057850,2
1057680,1
1638660,1
2334220,1
215510,1
441790,2
1186040,1
1178050,1
959080,1
212390,2
2138700,1
2443110,1
976940,1
1493800,2
2848420,3
646200,1
1382200,1
1433420,1
1740150,1
230840,1
1556870,3
684200,2
2701080,3
895110,1
327560,1
253770,1
2716140,2
1046470,2
2803010,1
2302640,1
885140,1
1564090,1
428900,1
1591680,3
1349120,1
1178780,2
967460,1
2186400,7
686260,1
430070,1
368650,1
405010,1
1375530,1
353550,1
2599450,1
1570080,2
2351080,2
2513890,1
1147960,1
432100,1
2757350,1
227200,1
2264880,3
549260,1
755980,1
1611300,1
392280,1
1522260,1
1945760,2
460850,1
434000,1
527340,2
1353920,1
1738710,1
2200190,2
1539160,1
1593750,1
398840,1
1346830,1
1908250,1
1642130,1
1899400,1
1306750,2
1011610,1
2785480,3
1554860,1
1442360,1
343630,1
2653240,1
2016370,1
758500,1
1020780,1
393930,1
2946880,2
949370,1
444490,1
370440,1
672730,1
861350,1
854860,1
2851820,1
1043500,1
586960,1
1788170,1
289180,1
573130,1
294370,1
1221080,1
1570730,1
2184130,1
663300,1
1789470,1
2211730,3
242780,1
390730,1
1151120,1
2505120,1
2568880,2
1323830,1
1384320,1
289460,1
1518440,1
1184990,2
3111800,4
1038280,1
1919720,1
665270,1
2216040,1
320540,1
1546930,1
2679690,1
1010600,1
879000,1
1745550,1
2245890,1
771810,1
331650,1
1426110,1
603010,1
826480,1
655480,1
660920,1
1587710,1
3050630,1
1887020,1
45450,1
3030210,1
407020,1
741430,1
1004610,1
1525660,1
899160,1
730620,1
2168450,1
2083800,1
552130,1
1572340,1
1572420,1
1009450,1
884090,1
444690,1
1183030,1
370870,1
659500,1
1363770,1
809210,1
328940,1
377880,1
1960630,2
834880,1
1285920,1
2379720,1
1515200,1
1451870,1
2337140,1
1308950,1
1947940,1
594220,1
834150,1
2701350,1
2974060,1
668980,2
3002930,1
265470,1
385260,1
2878410,1
2009380,1
335320,1
1725340,1
1061610,1
456540,1
264690,1
302490,1
1179560,1
555710,1
1581700,1
3089450,1
2488630,1
1967180,1
2900530,1
384690,1
503630,1
1202970,1
1543460,1
2599370,3
1165850,1
1122960,1
2647100,1
393750,3
2487390,1
838270,1
1328000,1
1949010,1
1748230,1
51060,1
2171920,1
2782400,1
1595490,1
2169140,1
365260,1
912380,1
2142330,1
2122070,2
1576350,1
1595640,1
1263620,1
848060,2
1042170,1
1233710,1
304170,1
1445040,1
2393770,1
1907060,1
